"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"278","hvtepawqx","batchf_89536","2019-07-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"279","hvtepawqx","batchf_89545","2019-06-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",7.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"280","hvtepawqx","batchf_89562","2019-08-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",14.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"281","hvtepawqx","batchf_89551","2019-07-31","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",9.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"282","hvtepawqx","batchf_89537","2019-06-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"283","hvtepawqx","batchf_164602","2019-07-17","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",0,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"284","hvtepawqx","batchf_164607","2019-06-04","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"285","hvtepawqx","batchf_164628","2019-06-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"286","hvtepawqx","batchf_164629","2019-08-28","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"287","hvtepawqx","batchf_164613","2019-06-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"288","hvtepawqx","batchf_164625","2019-07-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"289","hvtepawqx","batchf_164617","2019-08-21","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"290","hvtepawqx","batchf_164606","2019-07-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"291","hvtepawqx","batchf_164612","2019-08-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"292","hvtepawqx","batchf_164641","2019-09-03","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",52,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"293","hvtepawqx","batchf_164630","2019-06-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",4.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"294","hvtepawqx","batchf_164624","2019-07-31","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",3.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"295","hvtepawqx","batchf_164640","2019-06-26","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",30.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"296","hvtepawqx","batchf_164691","2020-09-09","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"297","hvtepawqx","batchf_164693","2020-09-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",14,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"298","hvtepawqx","batchf_164668","2020-08-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"299","hvtepawqx","batchf_164678","2020-06-17","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"300","hvtepawqx","batchf_164660","2020-06-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"301","hvtepawqx","batchf_164670","2020-08-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"302","hvtepawqx","batchf_164690","2020-09-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"303","hvtepawqx","batchf_164661","2020-07-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"304","hvtepawqx","batchf_164676","2020-08-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"305","hvtepawqx","batchf_164684","2020-10-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"306","hvtepawqx","batchf_164671","2020-07-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"307","hvtepawqx","batchf_164683","2020-06-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"308","hvtepawqx","batchf_164688","2020-06-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"309","hvtepawqx","batchf_164677","2020-07-29","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"310","hvtepawqx","batchf_164662","2020-07-22","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"311","hvtepawqx","batchf_164687","2020-08-31","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"312","hvtepawqx","batchf_164669","2020-08-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","river","river","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"313","hvtepawqx","batchf_164958","2020-09-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",34,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"314","hvtepawqx","batchf_164941","2020-07-22","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"315","hvtepawqx","batchf_164952","2020-08-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"316","hvtepawqx","batchf_164956","2020-09-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",29,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"317","hvtepawqx","batchf_164957","2020-08-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",30,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"318","hvtepawqx","batchf_164939","2020-06-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",11,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"319","hvtepawqx","batchf_164961","2020-10-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",48,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"320","hvtepawqx","batchf_164962","2020-09-09","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"321","hvtepawqx","batchf_164942","2020-06-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"322","hvtepawqx","batchf_164953","2020-08-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",27,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"323","hvtepawqx","batchf_164924","2020-06-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"324","hvtepawqx","batchf_164960","2020-08-31","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",41,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"325","hvtepawqx","batchf_164951","2020-07-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",22,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"326","hvtepawqx","batchf_164926","2020-07-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"327","hvtepawqx","batchf_164959","2020-08-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",40,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"328","hvtepawqx","batchf_164932","2020-06-17","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"329","hvtepawqx","batchf_164945","2020-07-29","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",18,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"330","hvtepawqx","batchf_165062","2020-06-17","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"331","hvtepawqx","batchf_165063","2020-06-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"332","hvtepawqx","batchf_165054","2020-06-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"333","hvtepawqx","batchf_165073","2020-09-09","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",49,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"334","hvtepawqx","batchf_165053","2020-08-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"335","hvtepawqx","batchf_165036","2020-08-12","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"336","hvtepawqx","batchf_165035","2020-06-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"337","hvtepawqx","batchf_165066","2020-08-19","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",12,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"338","hvtepawqx","batchf_165069","2020-10-14","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",14,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"339","hvtepawqx","batchf_165061","2020-08-31","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"340","hvtepawqx","batchf_165041","2020-09-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"341","hvtepawqx","batchf_165071","2020-09-16","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",23,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"342","hvtepawqx","batchf_165050","2020-07-29","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"343","hvtepawqx","batchf_165049","2020-08-05","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"344","hvtepawqx","batchf_165052","2020-07-08","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"345","hvtepawqx","batchf_165037","2020-07-15","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"346","hvtepawqx","batchf_165040","2020-07-22","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"347","hvtepawqx","batchf_164886","2020-06-30","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",13,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"348","hvtepawqx","batchf_164888","2020-08-24","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",14,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"349","hvtepawqx","batchf_164877","2020-06-10","ca","Pacific","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","Oregon & Northern California Coastal","California North Coast","temperate coastal rivers","Temperate Conifer Forests","California Region","Klamath-Northern California Coastal","Pacific","Pacific","freshwater","stream","stream","surfacewater","stream/river","grabsample",7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
