"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc"
"259","clcr","clcr_158","2014-03-18","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",627,"idexxquantitray","mpn","mpn",580,"epa1600","membranefiltration","membranefiltration"
"260","clcr","clcr_354","2014-03-17","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2070,"idexxquantitray","mpn","mpn",3600,"epa1600","membranefiltration","membranefiltration"
"261","clcr","clcr_132","2014-03-18","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",495,"idexxquantitray","mpn","mpn",520,"epa1600","membranefiltration","membranefiltration"
"262","clcr","clcr_109","2014-03-08","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",618,"idexxquantitray","mpn","mpn",450,"epa1600","membranefiltration","membranefiltration"
"263","clcr","clcr_201","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",655,"idexxquantitray","mpn","mpn",925,"epa1600","membranefiltration","membranefiltration"
"264","clcr","clcr_160","2014-03-08","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",891,"idexxquantitray","mpn","mpn",580,"epa1600","membranefiltration","membranefiltration"
"265","clcr","clcr_406","2014-04-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",9152,"idexxquantitray","mpn","mpn",6700,"epa1600","membranefiltration","membranefiltration"
"266","clcr","clcr_407","2014-04-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",8930,"idexxquantitray","mpn","mpn",6725,"epa1600","membranefiltration","membranefiltration"
"267","clcr","clcr_58","2014-03-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",228,"idexxquantitray","mpn","mpn",220,"epa1600","membranefiltration","membranefiltration"
"268","clcr","clcr_115","2014-03-17","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",910,"idexxquantitray","mpn","mpn",470,"epa1600","membranefiltration","membranefiltration"
"269","clcr","clcr_182","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",517,"idexxquantitray","mpn","mpn",800,"epa1600","membranefiltration","membranefiltration"
"270","clcr","clcr_16","2014-02-20","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",144,"idexxquantitray","mpn","mpn",55,"epa1600","membranefiltration","membranefiltration"
"271","clcr","clcr_453","2014-01-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2248,"idexxquantitray","mpn","mpn",11200,"epa1600","membranefiltration","membranefiltration"
"272","clcr","clcr_478","2014-01-13","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1995,"idexxquantitray","mpn","mpn",14075,"epa1600","membranefiltration","membranefiltration"
"273","clcr","clcr_256","2014-01-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2914,"idexxquantitray","mpn","mpn",1375,"epa1600","membranefiltration","membranefiltration"
"274","clcr","clcr_60","2014-03-04","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",107,"idexxquantitray","mpn","mpn",235,"epa1600","membranefiltration","membranefiltration"
"275","clcr","clcr_94","2014-03-08","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",666,"idexxquantitray","mpn","mpn",395,"epa1600","membranefiltration","membranefiltration"
"276","clcr","clcr_258","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",492,"idexxquantitray","mpn","mpn",1400,"epa1600","membranefiltration","membranefiltration"
"277","clcr","clcr_503","2014-01-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",4525,"idexxquantitray","mpn","mpn",26000,"epa1600","membranefiltration","membranefiltration"
"278","clcr","clcr_498","2014-01-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",3782,"idexxquantitray","mpn","mpn",24000,"epa1600","membranefiltration","membranefiltration"
"279","clcr","clcr_482","2014-01-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",5327,"idexxquantitray","mpn","mpn",14967,"epa1600","membranefiltration","membranefiltration"
"280","clcr","clcr_341","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1706,"idexxquantitray","mpn","mpn",3075,"epa1600","membranefiltration","membranefiltration"
"281","clcr","clcr_89","2014-05-22","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",335,"idexxquantitray","mpn","mpn",375,"epa1600","membranefiltration","membranefiltration"
"282","clcr","clcr_49","2014-03-04","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",130,"idexxquantitray","mpn","mpn",188,"epa1600","membranefiltration","membranefiltration"
"283","clcr","clcr_394","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",5113,"idexxquantitray","mpn","mpn",5500,"epa1600","membranefiltration","membranefiltration"
"284","clcr","clcr_93","2014-08-21","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",148,"idexxquantitray","mpn","mpn",385,"epa1600","membranefiltration","membranefiltration"
"285","clcr","clcr_69","2014-10-22","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",315,"idexxquantitray","mpn","mpn",260,"epa1600","membranefiltration","membranefiltration"
"286","clcr","clcr_38","2014-04-10","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",361,"idexxquantitray","mpn","mpn",128,"epa1600","membranefiltration","membranefiltration"
"287","clcr","clcr_461","2014-01-13","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2134,"idexxquantitray","mpn","mpn",12550,"epa1600","membranefiltration","membranefiltration"
"288","clcr","clcr_388","2014-01-14","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",927,"idexxquantitray","mpn","mpn",5400,"epa1600","membranefiltration","membranefiltration"
"289","clcr","clcr_363","2014-04-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",6654,"idexxquantitray","mpn","mpn",4050,"epa1600","membranefiltration","membranefiltration"
"290","clcr","clcr_465","2014-01-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",3961,"idexxquantitray","mpn","mpn",12700,"epa1600","membranefiltration","membranefiltration"
"291","clcr","clcr_427","2014-01-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",3559,"idexxquantitray","mpn","mpn",9125,"epa1600","membranefiltration","membranefiltration"
"292","clcr","clcr_500","2014-01-12","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2470,"idexxquantitray","mpn","mpn",25000,"epa1600","membranefiltration","membranefiltration"
"293","clcr","clcr_207","2014-04-16","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2675,"idexxquantitray","mpn","mpn",943,"epa1600","membranefiltration","membranefiltration"
"294","clcr","clcr_200","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2252,"idexxquantitray","mpn","mpn",910,"epa1600","membranefiltration","membranefiltration"
"295","clcr","clcr_165","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2093,"idexxquantitray","mpn","mpn",600,"epa1600","membranefiltration","membranefiltration"
"296","clcr","clcr_48","2014-04-18","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",131,"idexxquantitray","mpn","mpn",163,"epa1600","membranefiltration","membranefiltration"
"297","clcr","clcr_112","2014-04-09","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",967,"idexxquantitray","mpn","mpn",467,"epa1600","membranefiltration","membranefiltration"
"298","clcr","clcr_387","2014-04-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",7493,"idexxquantitray","mpn","mpn",5300,"epa1600","membranefiltration","membranefiltration"
"299","clcr","clcr_190","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",734,"idexxquantitray","mpn","mpn",867,"epa1600","membranefiltration","membranefiltration"
"300","clcr","clcr_166","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2268,"idexxquantitray","mpn","mpn",600,"epa1600","membranefiltration","membranefiltration"
"301","clcr","clcr_519","2014-06-30","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",14045,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"302","clcr","clcr_30","2014-04-10","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",291,"idexxquantitray","mpn","mpn",100,"epa1600","membranefiltration","membranefiltration"
"303","clcr","clcr_255","2014-04-08","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",2101,"idexxquantitray","mpn","mpn",1375,"epa1600","membranefiltration","membranefiltration"
"304","clcr","clcr_348","2014-04-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",6507,"idexxquantitray","mpn","mpn",3350,"epa1600","membranefiltration","membranefiltration"
"305","clcr","clcr_362","2014-04-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",5285,"idexxquantitray","mpn","mpn",4050,"epa1600","membranefiltration","membranefiltration"
"306","clcr","clcr_412","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",3095,"idexxquantitray","mpn","mpn",7125,"epa1600","membranefiltration","membranefiltration"
"307","clcr","clcr_218","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",691,"idexxquantitray","mpn","mpn",1000,"epa1600","membranefiltration","membranefiltration"
"308","clcr","clcr_73","2014-04-16","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",871,"idexxquantitray","mpn","mpn",280,"epa1600","membranefiltration","membranefiltration"
"309","clcr","clcr_150","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1896,"idexxquantitray","mpn","mpn",550,"epa1600","membranefiltration","membranefiltration"
"310","clcr","clcr_125","2014-01-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1119,"idexxquantitray","mpn","mpn",500,"epa1600","membranefiltration","membranefiltration"
"311","clcr","clcr_78","2014-04-09","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",381,"idexxquantitray","mpn","mpn",300,"epa1600","membranefiltration","membranefiltration"
"312","clcr","clcr_33","2014-11-05","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",154,"idexxquantitray","mpn","mpn",105,"epa1600","membranefiltration","membranefiltration"
"313","clcr","clcr_355","2014-04-07","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",5392,"idexxquantitray","mpn","mpn",3600,"epa1600","membranefiltration","membranefiltration"
"314","clcr","clcr_134","2014-07-30","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",360,"idexxquantitray","mpn","mpn",525,"epa1600","membranefiltration","membranefiltration"
"315","clcr","clcr_204","2014-09-18","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",307,"idexxquantitray","mpn","mpn",935,"epa1600","membranefiltration","membranefiltration"
"316","clcr","clcr_41","2014-04-16","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",317,"idexxquantitray","mpn","mpn",138,"epa1600","membranefiltration","membranefiltration"
"317","clcr","clcr_468","2014-01-13","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1650,"idexxquantitray","mpn","mpn",12850,"epa1600","membranefiltration","membranefiltration"
"318","clcr","clcr_123","2014-04-09","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",557,"idexxquantitray","mpn","mpn",500,"epa1600","membranefiltration","membranefiltration"
"319","clcr","clcr_144","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",911,"idexxquantitray","mpn","mpn",540,"epa1600","membranefiltration","membranefiltration"
"320","clcr","clcr_1","2014-12-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",345,"idexxquantitray","mpn","mpn",10,"epa1600","membranefiltration","membranefiltration"
"321","clcr","clcr_163","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1569,"idexxquantitray","mpn","mpn",585,"epa1600","membranefiltration","membranefiltration"
"322","clcr","clcr_225","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1870,"idexxquantitray","mpn","mpn",1068,"epa1600","membranefiltration","membranefiltration"
"323","clcr","clcr_54","2014-04-11","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",241,"idexxquantitray","mpn","mpn",210,"epa1600","membranefiltration","membranefiltration"
"324","clcr","clcr_196","2014-04-15","ga","South Atlantic","EASTERN TEMPERATE FORESTS","SOUTHEASTERN USA PLAINS","Appalachian Piedmont","Piedmont","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","South Atlantic-Gulf Region","Southern Region","Southeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","none",1714,"idexxquantitray","mpn","mpn",890,"epa1600","membranefiltration","membranefiltration"
