"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc"
"140","shr","shr_142","2016-08-10","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",13,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"141","shr","shr_20","2016-06-10","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",2192,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"142","shr","shr_170","2016-08-24","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",318,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"143","shr","shr_77","2016-07-06","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"144","shr","shr_137","2016-08-04","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",14,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"145","shr","shr_111","2016-07-22","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",93,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"146","shr","shr_194","2016-09-02","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"147","shr","shr_69","2016-07-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",87,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"148","shr","shr_63","2016-06-30","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"149","shr","shr_148","2016-08-12","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",141,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"150","shr","shr_125","2016-07-29","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",376,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"151","shr","shr_3","2016-06-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",863,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"152","shr","shr_87","2016-07-08","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",248,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"153","shr","shr_50","2016-06-23","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",1293,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"154","shr","shr_19","2016-06-10","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",2420.03,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"155","shr","shr_193","2016-09-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",487,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"156","shr","shr_119","2016-07-28","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",151,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"157","shr","shr_187","2016-08-31","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",720,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"158","shr","shr_45","2016-06-22","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",469,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"159","shr","shr_82","2016-07-07","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",20,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"160","shr","shr_92","2016-07-09","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",741.99,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"161","shr","shr_24","2016-06-11","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",53,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"162","shr","shr_76","2016-07-06","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",502,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"163","shr","shr_173","2016-08-25","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",15,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"164","shr","shr_151","2016-08-13","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",231,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"165","shr","shr_68","2016-07-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",805.01,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"166","shr","shr_110","2016-07-22","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",1137,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"167","shr","shr_165","2016-08-19","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",308,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"168","shr","shr_9","2016-06-02","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",372,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"169","shr","shr_62","2016-06-30","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",1540,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"170","shr","shr_159","2016-08-18","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",2420.03,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"171","shr","shr_168","2016-08-24","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,28.77,"epa1609","qpcr","molecular"
"172","shr","shr_185","2016-08-31","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,773.96,"epa1609","qpcr","molecular"
"173","shr","shr_167","2016-08-21","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,468.1,"epa1609","qpcr","molecular"
"174","shr","shr_124","2016-07-29","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,634.48,"epa1609","qpcr","molecular"
"175","shr","shr_11","2016-06-04","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,50.51,"epa1609","qpcr","molecular"
"176","shr","shr_129","2016-07-30","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,346.91,"epa1609","qpcr","molecular"
"177","shr","shr_86","2016-07-08","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,522.56,"epa1609","qpcr","molecular"
"178","shr","shr_154","2016-08-14","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,791.39,"epa1609","qpcr","molecular"
"179","shr","shr_90","2016-07-09","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,393.7,"epa1609","qpcr","molecular"
"180","shr","shr_102","2016-07-15","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,1593.64,"epa1609","qpcr","molecular"
"181","shr","shr_104","2016-07-20","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,203.28,"epa1609","qpcr","molecular"
"182","shr","shr_132","2016-08-03","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,19.04,"epa1609","qpcr","molecular"
"183","shr","shr_74","2016-07-06","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,153.58,"epa1609","qpcr","molecular"
"184","shr","shr_108","2016-07-22","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,1982.39,"epa1609","qpcr","molecular"
"185","shr","shr_157","2016-08-18","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,0.77,"epa1609","qpcr","molecular"
"186","shr","shr_145","2016-08-11","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,35.25,"epa1609","qpcr","molecular"
"187","shr","shr_48","2016-06-23","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,422.14,"epa1609","qpcr","molecular"
"188","shr","shr_66","2016-07-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,415.81,"epa1609","qpcr","molecular"
"189","shr","shr_30","2016-06-15","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,154.12,"epa1609","qpcr","molecular"
"190","shr","shr_95","2016-07-13","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,255.02,"epa1609","qpcr","molecular"
"191","shr","shr_81","2016-07-07","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,67.02,"epa1609","qpcr","molecular"
"192","shr","shr_135","2016-08-04","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,4.23,"epa1609","qpcr","molecular"
"193","shr","shr_7","2016-06-02","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,25.63,"epa1609","qpcr","molecular"
"194","shr","shr_1","2016-06-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,305.7,"epa1609","qpcr","molecular"
"195","shr","shr_180","2016-08-27","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,99.96,"epa1609","qpcr","molecular"
"196","shr","shr_163","2016-08-19","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,5.48,"epa1609","qpcr","molecular"
"197","shr","shr_192","2016-09-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,437.16,"epa1609","qpcr","molecular"
"198","shr","shr_41","2016-06-18","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,741.12,"epa1609","qpcr","molecular"
"199","shr","shr_156","2016-08-17","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,365.02,"epa1609","qpcr","molecular"
"200","shr","shr_179","2016-08-26","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,321.88,"epa1609","qpcr","molecular"
"201","shr","shr_70","2016-07-01","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,507.6,"epa1609","qpcr","molecular"
"202","shr","shr_143","2016-08-10","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,5.27,"epa1609","qpcr","molecular"
"203","shr","shr_175","2016-08-25","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,16.1,"epa1609","qpcr","molecular"
"204","shr","shr_155","2016-08-14","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,541.15,"epa1609","qpcr","molecular"
"205","shr","shr_103","2016-07-15","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,1558.58,"epa1609","qpcr","molecular"
"206","shr","shr_40","2016-06-17","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,556.6,"epa1609","qpcr","molecular"
"207","shr","shr_33","2016-06-15","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,1449.71,"epa1609","qpcr","molecular"
"208","shr","shr_121","2016-07-28","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,117.69,"epa1609","qpcr","molecular"
"209","shr","shr_55","2016-06-24","il","East North Central","EASTERN TEMPERATE FORESTS","CENTRAL USA PLAINS","Upper Mississippi","Great Lakes","temperate floodplain rivers and wetlands","Temperate Broadleaf and Mixed Forests","Upper Mississippi Region","Heartland","Midwest","freshwater","greatlakes","greatlakes","surfacewater","pond/lake","grabsample","none",NA,NA,NA,NA,469.26,"epa1609","qpcr","molecular"
