"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","stec_pa","epec_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","lm_pa","ls_pa","lm_vol","lm_molecular_culture","lm_confirm","lm_sigb","ec","ec_methodf","ec_methodm","ec_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"424","pawq","pawq_g_318","2018-05-29","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1986.3,"idexxquantitray","mpn","mpn"
"425","pawq","pawq_g_319","2018-08-06","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"426","pawq","pawq_g_571","2018-08-14","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"427","pawq","pawq_g_569","2018-05-15","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1553.1,"idexxquantitray","mpn","mpn"
"428","pawq","pawq_g_570","2018-06-12","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"429","pawq","pawq_g_391","2018-05-22","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",1,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"430","pawq","pawq_g_392","2018-06-27","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"431","pawq","pawq_g_393","2018-08-14","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"432","pawq","pawq_g_433","2018-05-30","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"433","pawq","pawq_g_434","2018-06-12","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"434","pawq","pawq_g_435","2018-08-14","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"435","pawq","pawq_g_616","2018-05-22","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"436","pawq","pawq_g_617","2018-06-27","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",1,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"437","pawq","pawq_g_618","2018-08-14","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"438","pawq","pawq_g_576","2018-06-27","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",1,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,1553.1,"idexxquantitray","mpn","mpn"
"439","pawq","pawq_g_575","2018-05-30","ny","Middle Atlantic","WATER","WATER","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn"
"440","pawq","pawq_g_602","2018-07-31","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"441","pawq","pawq_g_601","2018-06-05","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"442","pawq","pawq_l9_18","2018-08-20","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",3.95429076170113,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"443","pawq","pawq_g_479","2018-08-15","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"444","pawq","pawq_g_477","2018-06-05","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"445","pawq","pawq_g_478","2018-07-31","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"446","pawq","pawq_g_615","2018-08-15","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"447","pawq","pawq_g_613","2018-06-05","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"448","pawq","pawq_g_614","2018-07-31","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"449","pawq","pawq_g_465","2017-06-06","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",0,"n","n",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn"
"450","pawq","pawq_ms_101","2017-05-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",0,NA,"culture","n","n",1,"n","p",NA,"molecular","y","y","n","n","n",0,"p",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"451","pawq","pawq_ms_56","2017-06-08","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",1,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"n",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"452","pawq","pawq_g_460","2017-07-19","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",1,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"453","pawq","pawq_ms_54","2017-08-17","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",0,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"p",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"454","pawq","pawq_g_466","2017-08-08","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",1,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"455","pawq","pawq_g_469","2017-08-11","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"456","pawq","pawq_ms_45","2017-06-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",0,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"n",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"457","pawq","pawq_ms_104","2017-06-07","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",1,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"n",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"458","pawq","pawq_ms_116","2017-07-18","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",0,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"p",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"459","pawq","pawq_g_467","2017-08-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"460","pawq","pawq_ms_57","2017-08-10","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",0,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"p",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"461","pawq","pawq_ms_75","2017-08-11","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",0,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"p",NA,"culture","sigB","y",NA,NA,NA,NA,155310,"idexxquantitray","mpn","mpn"
"462","pawq","pawq_g_462","2017-07-21","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"463","pawq","pawq_g_464","2017-08-07","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"464","pawq","pawq_ms_99","2017-08-08","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",1,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"n",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"465","pawq","pawq_g_471","2017-06-08","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"466","pawq","pawq_g_459","2017-07-18","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"467","pawq","pawq_ms_102","2017-06-06","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",1,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"n",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"468","pawq","pawq_g_461","2017-07-20","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"469","pawq","pawq_g_470","2017-06-07","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn"
"470","pawq","pawq_ms_73","2017-06-15","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",0,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"n",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"471","pawq","pawq_g_473","2017-07-17","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"472","pawq","pawq_ms_59","2017-07-19","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","mooreswab","mooreswab",1,NA,"culture","n","n",1,"p","p",NA,"molecular","y","y","n","n","n",0,"p",NA,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"473","pawq","pawq_g_472","2017-06-09","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",0,10000,"culture","y","n",1,"n","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"474","pawq","pawq_g_468","2017-08-10","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"n",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
"475","pawq","pawq_g_463","2017-07-22","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","High Allegheny Plateau","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","modifiedmooreswab",1,10000,"culture","y","n",1,"p","p",4.00004342727686,"molecular","y","y","n","n","n",0,"p",4.00004342727686,"culture","sigB","y",NA,NA,NA,NA,3629.4,"idexxquantitray","mpn","mpn"
