"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","o157h7_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","lm_pa","ls_pa","lm_vol","lm_molecular_culture","lm_confirm","lm_sigb"
"274","fsl","fsl_109","2010-07-06","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Chesapeake Bay","High Allegheny Plateau","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"275","fsl","fsl_146","2010-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Chesapeake Bay","High Allegheny Plateau","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"276","fsl","fsl_147","2010-07-12","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Chesapeake Bay","High Allegheny Plateau","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"277","fsl","fsl_179","2009-09-13","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"278","fsl","fsl_177","2009-04-25","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"279","fsl","fsl_178","2009-06-22","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"280","fsl","fsl_196","2009-06-22","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"281","fsl","fsl_197","2009-04-25","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"282","fsl","fsl_203","2009-09-13","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"283","fsl","fsl_180","2010-07-28","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"284","fsl","fsl_181","2010-10-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"285","fsl","fsl_182","2010-03-24","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","ditch","stormwaterinfrastructure","surfacewater","runoff","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"p",2.39967372148104,"culture","sigB","y"
"286","fsl","fsl_200","2010-07-28","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"287","fsl","fsl_202","2010-10-23","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","stream","stream","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"288","fsl","fsl_232","2010-07-08","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"289","fsl","fsl_233","2010-07-08","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Laurentian Great Lakes","Great Lakes","large lakes","Temperate Broadleaf and Mixed Forests","Great Lakes Region","Northeastern Region","Northeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,250,"culture","n","n",0,NA,2.39967372148104,"culture","n","n","n","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"290","fsl","fsl_86","2010-10-17","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","High Allegheny Plateau","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Northeast","freshwater","river","river","surfacewater","stream/river","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"291","fsl","fsl_95","2010-08-24","ny","Middle Atlantic","EASTERN TEMPERATE FORESTS","MIXED WOOD PLAINS","Northeast US & Southeast Canada Atlantic Drainages","High Allegheny Plateau","temperate coastal rivers","Temperate Broadleaf and Mixed Forests","Mid Atlantic Region","Northeastern Region","Northeast","freshwater","lakereservoir","lakereservoir","surfacewater","pond/lake","grabsample","membrane",0,250,"culture","n","n",0,"n",2.39967372148104,"culture","n","n","y","n","n",0,"n",2.39967372148104,"culture","sigB","y"
"292",NA,"fsl_543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"293",NA,"fsl_542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"294",NA,"fsl_541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"295",NA,"fsl_547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"296",NA,"fsl_549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"297",NA,"fsl_548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"298",NA,"fsl_544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"299",NA,"fsl_546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"300",NA,"fsl_545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"301",NA,"fsl_554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"302",NA,"fsl_557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"303",NA,"fsl_552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"304",NA,"fsl_550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"305",NA,"fsl_558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"306",NA,"fsl_493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"p",2.39967372148104,"culture","sigB","y"
"307",NA,"fsl_514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"n",2.39967372148104,"culture","sigB","y"
"308",NA,"fsl_515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"p",2.39967372148104,"culture","sigB","y"
"309",NA,"fsl_516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"310",NA,"fsl_517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"p",2.39967372148104,"culture","sigB","y"
"311",NA,"fsl_522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"312",NA,"fsl_521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"313",NA,"fsl_519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"314",NA,"fsl_520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"315",NA,"fsl_518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"316",NA,"fsl_524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"317",NA,"fsl_523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"318",NA,"fsl_533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"319",NA,"fsl_534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"p",2.39967372148104,"culture","sigB","y"
"320",NA,"fsl_535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"p",2.39967372148104,"culture","sigB","y"
"321",NA,"fsl_536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"322",NA,"fsl_537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"323",NA,"fsl_539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"324",NA,"fsl_538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"325",NA,"fsl_540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"326",NA,"fsl_556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"327",NA,"fsl_553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"328",NA,"fsl_555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"329",NA,"fsl_551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"330",NA,"fsl_559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"331",NA,"fsl_560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"332",NA,"fsl_564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"333",NA,"fsl_565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"334",NA,"fsl_569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"335",NA,"fsl_570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"p",2.39967372148104,"culture","sigB","y"
"336",NA,"fsl_571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"337",NA,"fsl_572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"338",NA,"fsl_573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"339",NA,"fsl_575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"340",NA,"fsl_574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"341",NA,"fsl_576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"342",NA,"fsl_38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"343",NA,"fsl_39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"344",NA,"fsl_40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"345",NA,"fsl_36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"346",NA,"fsl_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"347",NA,"fsl_73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"348",NA,"fsl_72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"349",NA,"fsl_88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"350",NA,"fsl_89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"351",NA,"fsl_93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"352",NA,"fsl_96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"353",NA,"fsl_99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"354",NA,"fsl_98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"355",NA,"fsl_100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"356",NA,"fsl_101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"357",NA,"fsl_127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"n",2.39967372148104,"culture","sigB","y"
"358",NA,"fsl_102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
"359",NA,"fsl_103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grabsample","membrane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"p",2.39967372148104,"culture","sigB","y"
