"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","ec","ec_methodf","ec_methodm","ec_methodc"
"226","flasioux","batch_133070","2016-08-02","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",248.1,"idexxquantitray","mpn","mpn"
"227","flasioux","batch_133055","2016-05-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",133.4,"idexxquantitray","mpn","mpn"
"228","flasioux","batch_133078","2016-10-16","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",461.1,"idexxquantitray","mpn","mpn"
"229","flasioux","batch_133079","2016-06-19","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",579.4,"idexxquantitray","mpn","mpn"
"230","flasioux","batch_133073","2016-09-27","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",290.9,"idexxquantitray","mpn","mpn"
"231","flasioux","batch_133076","2016-06-28","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",435.2,"idexxquantitray","mpn","mpn"
"232","flasioux","batch_133089","2016-06-14","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1413.6,"idexxquantitray","mpn","mpn"
"233","flasioux","batch_133054","2016-07-27","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",127.4,"idexxquantitray","mpn","mpn"
"234","flasioux","batch_133052","2016-10-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",99,"idexxquantitray","mpn","mpn"
"235","flasioux","batch_133053","2016-05-23","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",119.8,"idexxquantitray","mpn","mpn"
"236","flasioux","batch_133088","2016-07-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1299.7,"idexxquantitray","mpn","mpn"
"237","flasioux","batch_133060","2016-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",184.2,"idexxquantitray","mpn","mpn"
"238","flasioux","batch_133051","2016-08-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",93.3,"idexxquantitray","mpn","mpn"
"239","flasioux","batch_133056","2016-09-21","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",135.4,"idexxquantitray","mpn","mpn"
"240","flasioux","batch_47095","2016-05-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",44,"idexxquantitray","mpn","mpn"
"241","flasioux","batch_47127","2016-10-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",125.9,"idexxquantitray","mpn","mpn"
"242","flasioux","batch_47150","2016-05-25","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",248.1,"idexxquantitray","mpn","mpn"
"243","flasioux","batch_47177","2016-07-04","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",517.2,"idexxquantitray","mpn","mpn"
"244","flasioux","batch_47156","2016-07-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",275.5,"idexxquantitray","mpn","mpn"
"245","flasioux","batch_47126","2016-05-23","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",121.1,"idexxquantitray","mpn","mpn"
"246","flasioux","batch_47158","2016-06-28","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",290.9,"idexxquantitray","mpn","mpn"
"247","flasioux","batch_47191","2016-06-13","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1299.7,"idexxquantitray","mpn","mpn"
"248","flasioux","batch_47179","2016-06-19","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",547.5,"idexxquantitray","mpn","mpn"
"249","flasioux","batch_47139","2016-07-27","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",172.3,"idexxquantitray","mpn","mpn"
"250","flasioux","batch_47193","2016-05-30","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1413.6,"idexxquantitray","mpn","mpn"
"251","flasioux","batch_47160","2016-06-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",298.7,"idexxquantitray","mpn","mpn"
"252","flasioux","batch_47116","2016-05-15","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",90.6,"idexxquantitray","mpn","mpn"
"253","flasioux","batch_47149","2016-09-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",248.1,"idexxquantitray","mpn","mpn"
"254","flasioux","batch_47110","2016-04-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",60.2,"idexxquantitray","mpn","mpn"
"255","flasioux","batch_47125","2016-04-20","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",118.7,"idexxquantitray","mpn","mpn"
"256","flasioux","batch_47161","2016-10-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",307.6,"idexxquantitray","mpn","mpn"
"257","flasioux","batch_47146","2016-09-21","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",218.7,"idexxquantitray","mpn","mpn"
"258","flasioux","batch_47165","2016-08-23","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",344.8,"idexxquantitray","mpn","mpn"
"259","flasioux","batch_47079","2016-04-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",5.2,"idexxquantitray","mpn","mpn"
"260","flasioux","batch_47201","2016-06-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",0,"idexxquantitray","mpn","mpn"
"261","flasioux","batch_47189","2016-06-14","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",920.8,"idexxquantitray","mpn","mpn"
"262","flasioux","batch_47078","2016-04-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",5.2,"idexxquantitray","mpn","mpn"
"263","flasioux","batch_47162","2016-09-25","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",307.6,"idexxquantitray","mpn","mpn"
"264","flasioux","batch_47178","2016-06-01","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",547.5,"idexxquantitray","mpn","mpn"
"265","flasioux","batch_47117","2016-05-17","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",93.3,"idexxquantitray","mpn","mpn"
"266","flasioux","batch_47120","2016-05-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",99,"idexxquantitray","mpn","mpn"
"267","flasioux","batch_47190","2016-05-14","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",920.8,"idexxquantitray","mpn","mpn"
"268","flasioux","batch_47154","2016-06-26","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",275.5,"idexxquantitray","mpn","mpn"
"269","flasioux","batch_47166","2016-09-27","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",344.8,"idexxquantitray","mpn","mpn"
"270","flasioux","batch_47123","2016-08-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",115.3,"idexxquantitray","mpn","mpn"
"271","flasioux","batch_47195","2016-07-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",2419.6,"idexxquantitray","mpn","mpn"
"272","flasioux","batch_47075","2016-04-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",2,"idexxquantitray","mpn","mpn"
"273","flasioux","batch_47136","2016-08-30","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",160.7,"idexxquantitray","mpn","mpn"
"274","flasioux","batch_47083","2016-04-17","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",16,"idexxquantitray","mpn","mpn"
"275","flasioux","batch_47076","2016-04-04","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",4,"idexxquantitray","mpn","mpn"
"276","flasioux","batch_47173","2016-08-15","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",435.2,"idexxquantitray","mpn","mpn"
"277","flasioux","batch_47172","2016-10-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",435.2,"idexxquantitray","mpn","mpn"
"278","flasioux","batch_47155","2016-08-02","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",275.5,"idexxquantitray","mpn","mpn"
"279","flasioux","batch_47176","2016-10-16","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",488.4,"idexxquantitray","mpn","mpn"
"280","flasioux","batch_46986","2017-05-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",54.7,"idexxquantitray","mpn","mpn"
"281","flasioux","batch_46994","2017-05-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",92.2,"idexxquantitray","mpn","mpn"
"282","flasioux","batch_47065","2017-06-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",1413.6,"idexxquantitray","mpn","mpn"
"283","flasioux","batch_47056","2017-08-09","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",770.1,"idexxquantitray","mpn","mpn"
"284","flasioux","batch_47033","2017-09-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",235.9,"idexxquantitray","mpn","mpn"
"285","flasioux","batch_47046","2017-08-28","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",387.3,"idexxquantitray","mpn","mpn"
"286","flasioux","batch_46969","2017-04-11","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",23.3,"idexxquantitray","mpn","mpn"
"287","flasioux","batch_47038","2017-06-21","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",275.5,"idexxquantitray","mpn","mpn"
"288","flasioux","batch_47070","2017-05-17","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",2419.6,"idexxquantitray","mpn","mpn"
"289","flasioux","batch_47060","2017-05-21","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",866.4,"idexxquantitray","mpn","mpn"
"290","flasioux","batch_46992","2017-05-31","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",88.2,"idexxquantitray","mpn","mpn"
"291","flasioux","batch_46970","2017-04-12","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",24.9,"idexxquantitray","mpn","mpn"
"292","flasioux","batch_46958","2017-04-24","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",9.6,"idexxquantitray","mpn","mpn"
"293","flasioux","batch_46963","2017-04-17","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",16.2,"idexxquantitray","mpn","mpn"
"294","flasioux","batch_46964","2017-04-03","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",17.5,"idexxquantitray","mpn","mpn"
"295","flasioux","batch_47048","2017-07-31","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",410.6,"idexxquantitray","mpn","mpn"
"296","flasioux","batch_47049","2017-09-27","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",435.2,"idexxquantitray","mpn","mpn"
"297","flasioux","batch_47009","2017-11-01","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",131.4,"idexxquantitray","mpn","mpn"
"298","flasioux","batch_46961","2017-05-07","sd","West North Central","GREAT PLAINS","TEMPERATE PRAIRIES","Middle Missouri","Northern Tallgrass Prairie","temperate floodplain rivers and wetlands","Temperate Grasslands, Savannas and Shrublands","Missouri Region","Missouri-Big Sioux","Northern Plains","Western Great Plains","freshwater","river","river","surfacewater","stream/river",12,"idexxquantitray","mpn","mpn"
