"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","fc","fc_methodf","fc_methodm","fc_methodc"
"4767","cmc_483","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4768","cmc_481","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4769","cmc_786","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4770","cmc_776","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4771","cmc_789","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4772","cmc_774","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4773","cmc_777","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4774","cmc_791","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4775","cmc_792","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4776","cmc_771","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4777","cmc_439","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4778","cmc_452","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4779","cmc_433","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4780","cmc_455","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4781","cmc_454","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4782","cmc_436","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4783","cmc_449","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4784","cmc_438","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4785","cmc_715","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4786","cmc_702","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4787","cmc_721","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4788","cmc_699","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4789","cmc_718","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4790","cmc_720","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4791","cmc_704","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4792","cmc_705","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4793","cmc_536","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4794","cmc_541","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4795","cmc_524","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4796","cmc_518","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4797","cmc_520","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4798","cmc_538","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4799","cmc_523","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4800","cmc_542","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4801","cmc_334","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4802","cmc_321","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4803","cmc_335","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4804","cmc_324","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4805","cmc_336","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4806","cmc_333","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4807","cmc_323","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4808","cmc_322","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4809","cmc_296","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4810","cmc_277","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4811","cmc_280","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4812","cmc_283","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4813","cmc_282","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4814","cmc_299","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4815","cmc_298","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4816","cmc_293","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4817","cmc_873","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4818","cmc_886","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4819","cmc_870","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4820","cmc_889","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4821","cmc_874","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4822","cmc_867","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4823","cmc_892","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4824","cmc_890","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4825","cmc_871","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4826","cmc_893","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4827","cmc_360","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4828","cmc_358","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4829","cmc_372","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4830","cmc_374","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4831","cmc_3424","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4832","cmc_3406","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4833","cmc_3419","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4834","cmc_3409","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4835","cmc_3421","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4836","cmc_3408","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4837","cmc_3404","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4838","cmc_3423","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4839","cmc_728","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4840","cmc_737","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4841","cmc_732","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4842","cmc_726","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4843","cmc_734","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4844","cmc_736","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4845","cmc_729","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4846","cmc_724","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4847","cmc_572","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4848","cmc_588","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4849","cmc_587","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4850","cmc_583","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4851","cmc_569","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4852","cmc_571","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4853","cmc_567","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4854","cmc_585","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4855","cmc_3268","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4856","cmc_3271","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4857","cmc_3295","grabsample","none",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4858","cmc_3304","grabsample","none",1175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4859","cmc_3296","grabsample","none",300,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4860","cmc_3279","grabsample","none",1175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4861","cmc_3285","grabsample","none",75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4862","cmc_3288","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4863","cmc_3270","grabsample","none",275,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4864","cmc_3293","grabsample","none",200,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4865","cmc_3263","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4866","cmc_3260","grabsample","none",75,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4867","cmc_3218","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4868","cmc_3233","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4869","cmc_3228","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4870","cmc_3231","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4871","cmc_3217","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4872","cmc_3234","grabsample","none",50,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4873","cmc_3215","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4874","cmc_3212","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4875","cmc_3358","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4876","cmc_3376","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4877","cmc_3373","grabsample","none",125,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4878","cmc_3363","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4879","cmc_3378","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4880","cmc_3377","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4881","cmc_3362","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4882","cmc_3361","grabsample","none",175,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4883","cmc_253","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4884","cmc_248","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4885","cmc_232","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4886","cmc_235","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4887","cmc_240","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4888","cmc_257","grabsample","none",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4889","cmc_251","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4890","cmc_241","grabsample","none",150,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4891","cmc_256","grabsample","none",100,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4892","cmc_237","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4893","cmc_1203","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4894","cmc_1201","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4895","cmc_1196","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4896","cmc_1185","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4897","cmc_1200","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4898","cmc_1184","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4899","cmc_1180","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4900","cmc_1187","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4901","cmc_411","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4902","cmc_414","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4903","cmc_396","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4904","cmc_412","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4905","cmc_391","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4906","cmc_397","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4907","cmc_399","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4908","cmc_406","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4909","cmc_655","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4910","cmc_658","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4911","cmc_661","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4912","cmc_676","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4913","cmc_674","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4914","cmc_670","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4915","cmc_673","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4916","cmc_659","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4917","cmc_619","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4918","cmc_617","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4919","cmc_635","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4920","cmc_616","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4921","cmc_632","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4922","cmc_612","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4923","cmc_628","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4924","cmc_633","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4925","cmc_479","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4926","cmc_498","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4927","cmc_491","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4928","cmc_480","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4929","cmc_482","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4930","cmc_494","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4931","cmc_475","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4932","cmc_478","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4933","cmc_496","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4934","cmc_495","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4935","cmc_773","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4936","cmc_768","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4937","cmc_787","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4938","cmc_783","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4939","cmc_775","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4940","cmc_790","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4941","cmc_788","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4942","cmc_772","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4943","cmc_435","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4944","cmc_430","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4945","cmc_434","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4946","cmc_453","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4947","cmc_450","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4948","cmc_446","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4949","cmc_437","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4950","cmc_451","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4951","cmc_703","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4952","cmc_700","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4953","cmc_712","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4954","cmc_717","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4955","cmc_701","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4956","cmc_696","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4957","cmc_719","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4958","cmc_716","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4959","cmc_537","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4960","cmc_540","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4961","cmc_527","grabsample","none",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4962","cmc_522","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4963","cmc_539","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4964","cmc_519","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4965","cmc_549","grabsample","none",375,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4966","cmc_545","grabsample","none",63,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4967","cmc_521","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4968","cmc_531","grabsample","none",375,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4969","cmc_278","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4970","cmc_294","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4971","cmc_279","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4972","cmc_290","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4973","cmc_274","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4974","cmc_281","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4975","cmc_295","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4976","cmc_297","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4977","cmc_868","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4978","cmc_887","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4979","cmc_863","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4980","cmc_888","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4981","cmc_882","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4982","cmc_891","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4983","cmc_872","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4984","cmc_869","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4985","cmc_378","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4986","cmc_364","grabsample","none",2000,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4987","cmc_371","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4988","cmc_353","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4989","cmc_359","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4990","cmc_367","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4991","cmc_357","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4992","cmc_373","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4993","cmc_3407","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4994","cmc_3405","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4995","cmc_3422","grabsample","none",25,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
"4996","cmc_3400","grabsample","none",10,"idexxquantitray","mpn","mpn",NA,NA,NA,NA,NA,NA,NA,NA
